Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich Winkel1
P3RPRRR9G1P1A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
P3RPRRR9G2P2A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
P3RPRRR9G3P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
