Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Aktuierung Bein 4;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P4RRRRP4V2G1P1A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP4V2G1P2A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP4V2G1P8A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P4RRRRP4V2G2P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP4V2G3P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP4V2G9P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
