Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich theta2
P3RPRRR4V1G1P1A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;a
P3RPRRR4V1G1P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;a
P3RPRRR4V1G2P2A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;a
P3RPRRR4V1G2P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;a
P3RPRRR4V1G2P8A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;a
P3RPRRR4V1G3P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;a
P3RPRRR4V1G9P2A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;a
P3RPRRR4V1G9P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2;a
