Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich theta3
P3RRPRR3G1P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR3G1P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR3G2P2A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2;a
P3RRPRR3G2P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2;a
P3RRPRR3G3P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR3G3P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR3G4P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR3G4P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
