Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P3RRPRR13V3G2P2A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
P3RRPRR13V3G3P2A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;p
P3RRPRR13V3G3P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;a
