Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Aktuierung Bein 4;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P4RRRRP2V3G1P2A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP2V3G1P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP2V3G1P8A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P4RRRRP2V3G2P1A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP2V3G3P1A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
P4RRRRP2V3G9P1A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;
