Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P3RRRRP3V2G2P2A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P3RRRRP3V2G2P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P3RRRRP3V2G3P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P3RRRRP3V2G9P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;
