Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P3RPRRR12V3G2P2A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
P3RPRRR12V3G3P3A1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
