Beinkette;Anzahl_Beinketten;G_Methode;P_Methode;Status;Anzahl_Akt
S4RPPR5;3;2;3;1;0
S4RPPR5;3;2;8;1;0
S4RPPR5;3;3;1;1;0
S4RPPR5;3;3;2;1;0
S4RPPR5;3;3;3;1;0
S4RPPR5;3;3;8;1;0
S4RPPR5;3;4;1;1;0
S4RPPR5;3;4;2;1;0
S4RPPR5;3;4;3;1;0
S4RPPR5;3;4;8;1;0
S4RPPR5;3;9;1;1;0
S4RPPR5;3;9;2;1;0
S4RPPR5;3;9;3;1;0
S4RPPR5;3;9;8;1;0
S4RPPR6;3;1;1;1;0
S4RPPR6;3;1;2;1;0
S4RPPR6;3;1;3;1;0
S4RPPR6;3;1;8;1;0
S4RPPR6;3;2;1;1;0
S4RPPR6;3;2;2;1;0
S4RPPR6;3;2;3;1;0
S4RPPR6;3;2;8;1;0
S4RPPR6;3;3;1;1;0
S4RPPR6;3;3;2;1;0
S4RPPR6;3;3;3;1;0
S4RPPR6;3;3;8;1;0
S4RPPR6;3;4;1;1;0
S4RPPR6;3;4;2;1;0
S4RPPR6;3;4;3;1;0
S4RPPR6;3;4;8;1;0
S4RPPR6;3;9;1;1;0
S4RPPR6;3;9;2;1;0
S4RPPR6;3;9;3;1;0
S4RPPR6;3;9;8;1;0
S4RPRP1;3;1;1;1;0
S4RPRP1;3;1;2;1;0
S4RPRP1;3;1;3;1;0
S4RPRP1;3;1;8;1;0
S4RPRP1;3;2;1;1;0
S4RPRP1;3;2;2;1;0
S4RPRP1;3;2;3;1;0
S4RPRP1;3;2;8;1;0
S4RPRP1;3;3;1;1;0
S4RPRP1;3;3;2;1;0
S4RPRP1;3;3;3;1;0
S4RPRP1;3;3;8;1;0
S4RPRP1;3;4;1;1;0
S4RPRP1;3;4;2;1;0
S4RPRP1;3;4;3;1;0
S4RPRP1;3;4;8;1;0
S4RPRP1;3;9;1;1;0
S4RPRP1;3;9;2;1;0
S4RPRP1;3;9;3;1;0
S4RPRP1;3;9;8;1;0
S4RPRP2;3;1;1;1;0
S4RPRP2;3;1;2;1;0
S4RPRP2;3;1;3;1;0
S4RPRP2;3;2;1;1;0
S4RPRP2;3;2;2;1;0
S4RPRP2;3;2;3;1;0
S4RPRP2;3;3;1;1;0
S4RPRP2;3;3;2;1;0
S4RPRP2;3;3;3;1;0
S4RPRP2;3;4;1;1;0
S4RPRP2;3;4;2;1;0
S4RPRP2;3;4;3;1;0
S4RPRP3;3;1;1;1;0
S4RPRP3;3;1;2;1;0
S4RPRP3;3;1;3;1;0
S4RPRP3;3;1;8;1;0
S4RPRP3;3;2;1;1;0
S4RPRP3;3;2;2;1;0
S4RPRP3;3;2;3;1;0
S4RPRP3;3;2;8;1;0
S4RPRP3;3;3;1;1;0
S4RPRP3;3;3;2;1;0
S4RPRP3;3;3;3;1;0
S4RPRP3;3;3;8;1;0
S4RPRP3;3;4;1;1;0
S4RPRP3;3;4;2;1;0
S4RPRP3;3;4;3;1;0
S4RPRP3;3;4;8;1;0
S4RPRP3;3;9;1;1;0
S4RPRP3;3;9;2;1;0
S4RPRP3;3;9;3;1;0
S4RPRP3;3;9;8;1;0
S4RPRP4;3;1;1;1;0
S4RPRP4;3;1;2;1;0
S4RPRP4;3;1;3;1;0
S4RPRP4;3;1;8;1;0
S4RPRP4;3;2;1;1;0
S4RPRP4;3;2;2;1;0
S4RPRP4;3;2;3;1;0
S4RPRP4;3;2;8;1;0
S4RPRP4;3;3;1;1;0
S4RPRP4;3;3;2;1;0
S4RPRP4;3;3;3;1;0
S4RPRP4;3;3;8;1;0
S4RPRP4;3;4;1;1;0
S4RPRP4;3;4;2;1;0
S4RPRP4;3;4;3;1;0
S4RPRP4;3;4;8;1;0
S4RPRP4;3;9;1;1;0
S4RPRP4;3;9;2;1;0
S4RPRP4;3;9;3;1;0
S4RPRP4;3;9;8;1;0
S4RPRP5;3;1;1;1;0
S4RPRP5;3;1;2;1;0
S4RPRP5;3;1;3;1;0
S4RPRP5;3;1;8;1;0
S4RPRP5;3;2;1;1;0
S4RPRP5;3;2;2;1;0
S4RPRP5;3;2;3;1;0
S4RPRP5;3;2;8;1;0
S4RPRP5;3;3;1;1;0
S4RPRP5;3;3;2;1;0
S4RPRP5;3;3;3;1;0
S4RPRP5;3;3;8;1;0
S4RPRP5;3;4;1;1;0
S4RPRP5;3;4;2;1;0
S4RPRP5;3;4;3;1;0
S4RPRP5;3;4;8;1;0
S4RPRP5;3;9;1;1;0
S4RPRP5;3;9;2;1;0
S4RPRP5;3;9;3;1;0
S4RPRP5;3;9;8;1;0
S4RPRP6;3;1;1;1;0
S4RPRP6;3;1;2;1;0
S4RPRP6;3;1;3;1;0
S4RPRP6;3;2;1;1;0
S4RPRP6;3;2;2;1;0
S4RPRP6;3;2;3;1;0
S4RPRP6;3;3;1;1;0
S4RPRP6;3;3;2;1;0
S4RPRP6;3;3;3;1;0
S4RPRP6;3;4;1;1;0
S4RPRP6;3;4;2;1;0
S4RPRP6;3;4;3;1;0
S4RPRP7;3;1;1;1;0
S4RPRP7;3;1;2;1;0
S4RPRP7;3;1;3;1;0
S4RPRP7;3;2;1;1;0
S4RPRP7;3;2;2;1;0
S4RPRP7;3;2;3;1;0
S4RPRP7;3;3;1;1;0
S4RPRP7;3;3;2;1;0
S4RPRP7;3;3;3;1;0
S4RPRP7;3;4;1;1;0
S4RPRP7;3;4;2;1;0
S4RPRP7;3;4;3;1;0
S4RPRR1;3;1;1;0;0
S4RPRR1;3;1;2;3;0
S4RPRR1;3;1;3;3;0
S4RPRR1;3;1;8;3;0
S4RPRR1;3;2;1;2;0
S4RPRR1;3;2;2;0;0
S4RPRR1;3;2;3;3;0
S4RPRR1;3;2;8;3;0
S4RPRR1;3;3;1;2;0
S4RPRR1;3;3;2;3;0
S4RPRR1;3;3;3;0;0
S4RPRR1;3;3;8;3;0
S4RPRR1;3;4;1;2;0
S4RPRR1;3;4;2;2;0
S4RPRR1;3;4;3;2;0
S4RPRR1;3;4;8;2;0
S4RPRR1;3;9;1;2;0
S4RPRR1;3;9;2;3;0
S4RPRR1;3;9;3;3;0
S4RPRR1;3;9;8;3;0
S4RPRR2;3;1;1;3;0
S4RPRR2;3;1;2;3;0
S4RPRR2;3;1;3;3;0
S4RPRR2;3;1;8;3;0
S4RPRR2;3;2;1;2;0
S4RPRR2;3;2;2;3;0
S4RPRR2;3;2;3;3;0
S4RPRR2;3;2;8;3;0
S4RPRR2;3;3;1;2;0
S4RPRR2;3;3;2;3;0
S4RPRR2;3;3;3;3;0
S4RPRR2;3;3;8;3;0
S4RPRR2;3;4;1;2;0
S4RPRR2;3;4;2;2;0
S4RPRR2;3;4;3;2;0
S4RPRR2;3;4;8;2;0
S4RPRR2;3;9;1;2;0
S4RPRR2;3;9;2;3;0
S4RPRR2;3;9;3;3;0
S4RPRR2;3;9;8;3;0
S4RPRR3;3;1;1;3;0
S4RPRR3;3;1;2;3;0
S4RPRR3;3;1;3;3;0
S4RPRR3;3;1;8;3;0
S4RPRR3;3;2;1;2;0
S4RPRR3;3;2;2;3;0
S4RPRR3;3;2;3;3;0
S4RPRR3;3;2;8;3;0
S4RPRR3;3;3;1;2;0
S4RPRR3;3;3;2;3;0
S4RPRR3;3;3;3;3;0
S4RPRR3;3;3;8;3;0
S4RPRR3;3;4;1;2;0
S4RPRR3;3;4;2;2;0
S4RPRR3;3;4;3;2;0
S4RPRR3;3;4;8;2;0
S4RPRR3;3;9;1;2;0
S4RPRR3;3;9;2;3;0
S4RPRR3;3;9;3;3;0
S4RPRR3;3;9;8;3;0
S4RPRR4;3;1;1;3;0
S4RPRR4;3;1;2;3;0
S4RPRR4;3;1;3;3;0
S4RPRR4;3;1;8;3;0
S4RPRR4;3;2;1;3;0
S4RPRR4;3;2;2;3;0
S4RPRR4;3;2;3;3;0
S4RPRR4;3;2;8;3;0
S4RPRR4;3;3;1;3;0
S4RPRR4;3;3;2;3;0
S4RPRR4;3;3;3;3;0
S4RPRR4;3;3;8;3;0
S4RPRR4;3;4;1;3;0
S4RPRR4;3;4;2;3;0
S4RPRR4;3;4;3;3;0
S4RPRR4;3;4;8;3;0
S4RPRR4;3;9;1;3;0
S4RPRR4;3;9;2;3;0
S4RPRR4;3;9;3;3;0
S4RPRR4;3;9;8;3;0
S4RPRR6;3;1;1;3;0
S4RPRR6;3;1;2;3;0
S4RPRR6;3;1;3;3;0
S4RPRR6;3;1;8;3;0
S4RPRR6;3;2;1;2;0
S4RPRR6;3;2;2;3;0
S4RPRR6;3;2;3;3;0
S4RPRR6;3;2;8;3;0
S4RPRR6;3;3;1;2;0
S4RPRR6;3;3;2;3;0
S4RPRR6;3;3;3;3;0
S4RPRR6;3;3;8;3;0
S4RPRR6;3;4;1;2;0
S4RPRR6;3;4;2;2;0
S4RPRR6;3;4;3;2;0
S4RPRR6;3;4;8;2;0
S4RPRR6;3;9;1;2;0
S4RPRR6;3;9;2;3;0
S4RPRR6;3;9;3;3;0
S4RPRR6;3;9;8;3;0
S4RPRR7;3;1;1;3;0
S4RPRR7;3;1;2;3;0
S4RPRR7;3;1;3;3;0
S4RPRR7;3;1;8;3;0
S4RPRR7;3;2;1;3;0
S4RPRR7;3;2;2;3;0
S4RPRR7;3;2;3;3;0
S4RPRR7;3;2;8;3;0
S4RPRR7;3;3;1;3;0
S4RPRR7;3;3;2;3;0
S4RPRR7;3;3;3;3;0
S4RPRR7;3;3;8;3;0
S4RPRR7;3;4;1;3;0
S4RPRR7;3;4;2;3;0
S4RPRR7;3;4;3;3;0
S4RPRR7;3;4;8;3;0
S4RPRR7;3;9;1;3;0
S4RPRR7;3;9;2;3;0
S4RPRR7;3;9;3;3;0
S4RPRR7;3;9;8;3;0
S4RPRR8;3;1;1;3;0
S4RPRR8;3;1;2;3;0
S4RPRR8;3;1;3;3;0
S4RPRR8;3;2;1;2;0
S4RPRR8;3;2;2;3;0
S4RPRR8;3;2;3;3;0
S4RPRR8;3;3;1;2;0
S4RPRR8;3;3;2;3;0
S4RPRR8;3;3;3;3;0
S4RPRR8;3;4;1;2;0
S4RPRR8;3;4;2;2;0
S4RPRR8;3;4;3;2;0
S4RPRR9;3;1;1;3;0
S4RPRR9;3;1;2;3;0
S4RPRR9;3;1;3;3;0
S4RPRR9;3;2;1;3;0
S4RPRR9;3;2;2;3;0
S4RPRR9;3;2;3;3;0
S4RPRR9;3;3;1;3;0
S4RPRR9;3;3;2;3;0
S4RPRR9;3;3;3;3;0
S4RPRR9;3;4;1;3;0
S4RPRR9;3;4;2;3;0
S4RPRR9;3;4;3;3;0
S4RRPP1;3;1;1;1;0
S4RRPP1;3;1;2;1;0
S4RRPP1;3;1;3;1;0
S4RRPP1;3;1;8;1;0
S4RRPP1;3;2;1;1;0
S4RRPP1;3;2;2;1;0
S4RRPP1;3;2;3;1;0
S4RRPP1;3;2;8;1;0
S4RRPP1;3;3;1;1;0
S4RRPP1;3;3;2;1;0
S4RRPP1;3;3;3;1;0
S4RRPP1;3;3;8;1;0
S4RRPP1;3;4;1;1;0
S4RRPP1;3;4;2;1;0
S4RRPP1;3;4;3;1;0
S4RRPP1;3;4;8;1;0
S4RRPP1;3;9;1;1;0
S4RRPP1;3;9;2;1;0
S4RRPP1;3;9;3;1;0
S4RRPP1;3;9;8;1;0
S4RRPP2;3;1;1;1;0
S4RRPP2;3;1;2;1;0
S4RRPP2;3;1;3;1;0
S4RRPP2;3;2;1;1;0
S4RRPP2;3;2;2;1;0
S4RRPP2;3;2;3;1;0
S4RRPP2;3;3;1;1;0
S4RRPP2;3;3;2;1;0
S4RRPP2;3;3;3;1;0
S4RRPP2;3;4;1;1;0
S4RRPP2;3;4;2;1;0
S4RRPP2;3;4;3;1;0
S4RRPP3;3;1;1;1;0
S4RRPP3;3;1;2;1;0
S4RRPP3;3;1;3;1;0
S4RRPP3;3;1;8;1;0
S4RRPP3;3;2;1;1;0
S4RRPP3;3;2;2;1;0
S4RRPP3;3;2;3;1;0
S4RRPP3;3;2;8;1;0
S4RRPP3;3;3;1;1;0
S4RRPP3;3;3;2;1;0
S4RRPP3;3;3;3;1;0
S4RRPP3;3;3;8;1;0
S4RRPP3;3;4;1;1;0
S4RRPP3;3;4;2;1;0
S4RRPP3;3;4;3;1;0
S4RRPP3;3;4;8;1;0
S4RRPP3;3;9;1;1;0
S4RRPP3;3;9;2;1;0
S4RRPP3;3;9;3;1;0
S4RRPP3;3;9;8;1;0
S4RRPP4;3;1;1;1;0
S4RRPP4;3;1;2;1;0
S4RRPP4;3;1;3;1;0
S4RRPP4;3;2;1;1;0
S4RRPP4;3;2;2;1;0
S4RRPP4;3;2;3;1;0
S4RRPP4;3;3;1;1;0
S4RRPP4;3;3;2;1;0
S4RRPP4;3;3;3;1;0
S4RRPP4;3;4;1;1;0
S4RRPP4;3;4;2;1;0
S4RRPP4;3;4;3;1;0
S4RRPP5;3;1;1;1;0
S4RRPP5;3;1;2;1;0
S4RRPP5;3;1;3;1;0
S4RRPP5;3;2;1;1;0
S4RRPP5;3;2;2;1;0
S4RRPP5;3;2;3;1;0
S4RRPP5;3;3;1;1;0
S4RRPP5;3;3;2;1;0
S4RRPP5;3;3;3;1;0
S4RRPP5;3;4;1;1;0
S4RRPP5;3;4;2;1;0
S4RRPP5;3;4;3;1;0
S4RRPR1;3;1;1;0;0
S4RRPR1;3;1;2;3;0
S4RRPR1;3;1;3;3;0
S4RRPR1;3;1;8;3;0
S4RRPR1;3;2;1;2;0
S4RRPR1;3;2;2;0;0
S4RRPR1;3;2;3;3;0
S4RRPR1;3;2;8;3;0
S4RRPR1;3;3;1;2;0
S4RRPR1;3;3;2;3;0
S4RRPR1;3;3;3;0;0
S4RRPR1;3;3;8;3;0
S4RRPR1;3;4;1;2;0
S4RRPR1;3;4;2;2;0
S4RRPR1;3;4;3;2;0
S4RRPR1;3;4;8;2;0
S4RRPR1;3;9;1;2;0
S4RRPR1;3;9;2;3;0
S4RRPR1;3;9;3;3;0
S4RRPR1;3;9;8;3;0
S4RRPR10;3;1;1;3;0
S4RRPR10;3;1;2;3;0
S4RRPR10;3;1;3;3;0
S4RRPR10;3;2;1;3;0
S4RRPR10;3;2;2;3;0
S4RRPR10;3;2;3;3;0
S4RRPR10;3;3;1;3;0
S4RRPR10;3;3;2;3;0
S4RRPR10;3;3;3;3;0
S4RRPR10;3;4;1;3;0
S4RRPR10;3;4;2;3;0
S4RRPR10;3;4;3;3;0
S4RRPR3;3;1;1;3;0
S4RRPR3;3;1;2;3;0
S4RRPR3;3;1;3;3;0
S4RRPR3;3;1;8;3;0
S4RRPR3;3;2;1;2;0
S4RRPR3;3;2;2;3;0
S4RRPR3;3;2;3;3;0
S4RRPR3;3;2;8;3;0
S4RRPR3;3;3;1;2;0
S4RRPR3;3;3;2;3;0
S4RRPR3;3;3;3;3;0
S4RRPR3;3;3;8;3;0
S4RRPR3;3;4;1;2;0
S4RRPR3;3;4;2;2;0
S4RRPR3;3;4;3;2;0
S4RRPR3;3;4;8;2;0
S4RRPR3;3;9;1;2;0
S4RRPR3;3;9;2;3;0
S4RRPR3;3;9;3;3;0
S4RRPR3;3;9;8;3;0
S4RRPR6;3;1;1;3;0
S4RRPR6;3;1;2;3;0
S4RRPR6;3;1;3;3;0
S4RRPR6;3;1;8;3;0
S4RRPR6;3;2;1;2;0
S4RRPR6;3;2;2;3;0
S4RRPR6;3;2;3;3;0
S4RRPR6;3;2;8;3;0
S4RRPR6;3;3;1;2;0
S4RRPR6;3;3;2;3;0
S4RRPR6;3;3;3;3;0
S4RRPR6;3;3;8;3;0
S4RRPR6;3;4;1;2;0
S4RRPR6;3;4;2;2;0
S4RRPR6;3;4;3;2;0
S4RRPR6;3;4;8;2;0
S4RRPR6;3;9;1;2;0
S4RRPR6;3;9;2;3;0
S4RRPR6;3;9;3;3;0
S4RRPR6;3;9;8;3;0
S4RRPR7;3;1;1;3;0
S4RRPR7;3;1;2;3;0
S4RRPR7;3;1;3;3;0
S4RRPR7;3;1;8;3;0
S4RRPR7;3;2;1;3;0
S4RRPR7;3;2;2;3;0
S4RRPR7;3;2;3;3;0
S4RRPR7;3;2;8;3;0
S4RRPR7;3;3;1;3;0
S4RRPR7;3;3;2;3;0
S4RRPR7;3;3;3;3;0
S4RRPR7;3;3;8;3;0
S4RRPR7;3;4;1;3;0
S4RRPR7;3;4;2;3;0
S4RRPR7;3;4;3;3;0
S4RRPR7;3;4;8;3;0
S4RRPR7;3;9;1;3;0
S4RRPR7;3;9;2;3;0
S4RRPR7;3;9;3;3;0
S4RRPR7;3;9;8;3;0
S4RRPR8;3;1;1;3;0
S4RRPR8;3;1;2;3;0
S4RRPR8;3;1;3;3;0
S4RRPR8;3;2;1;2;0
S4RRPR8;3;2;2;3;0
S4RRPR8;3;2;3;3;0
S4RRPR8;3;3;1;2;0
S4RRPR8;3;3;2;3;0
S4RRPR8;3;3;3;3;0
S4RRPR8;3;4;1;2;0
S4RRPR8;3;4;2;2;0
S4RRPR8;3;4;3;2;0
S4RRPR9;3;1;1;3;0
S4RRPR9;3;1;2;3;0
S4RRPR9;3;1;3;3;0
S4RRPR9;3;1;8;3;0
S4RRPR9;3;2;1;3;0
S4RRPR9;3;2;2;3;0
S4RRPR9;3;2;3;3;0
S4RRPR9;3;2;8;3;0
S4RRPR9;3;3;1;3;0
S4RRPR9;3;3;2;3;0
S4RRPR9;3;3;3;3;0
S4RRPR9;3;3;8;3;0
S4RRPR9;3;4;1;3;0
S4RRPR9;3;4;2;3;0
S4RRPR9;3;4;3;3;0
S4RRPR9;3;4;8;3;0
S4RRPR9;3;9;1;3;0
S4RRPR9;3;9;2;3;0
S4RRPR9;3;9;3;3;0
S4RRPR9;3;9;8;3;0
S4RRRP1;3;1;1;0;0
S4RRRP1;3;1;2;3;0
S4RRRP1;3;1;3;3;0
S4RRRP1;3;2;1;2;0
S4RRRP1;3;2;2;0;0
S4RRRP1;3;2;3;3;0
S4RRRP1;3;3;1;2;0
S4RRRP1;3;3;3;0;0
S4RRRP1;3;4;1;2;0
S4RRRP1;3;4;2;2;0
S4RRRP1;3;4;3;2;0
S4RRRP2;3;1;1;3;0
S4RRRP2;3;1;2;3;0
S4RRRP2;3;1;3;3;0
S4RRRP2;3;2;1;2;0
S4RRRP2;3;2;2;3;0
S4RRRP2;3;2;3;3;0
S4RRRP2;3;3;1;2;0
S4RRRP2;3;3;3;3;0
S4RRRP2;3;4;1;2;0
S4RRRP2;3;4;2;2;0
S4RRRP2;3;4;3;2;0
S4RRRP3;3;1;1;3;0
S4RRRP3;3;1;2;3;0
S4RRRP3;3;1;3;3;0
S4RRRP3;3;2;1;3;0
S4RRRP3;3;2;2;3;0
S4RRRP3;3;2;3;3;0
S4RRRP3;3;3;3;3;0
S4RRRP3;3;4;1;3;0
S4RRRP3;3;4;2;3;0
S4RRRP3;3;4;3;3;0
S4RRRP4;3;1;1;3;0
S4RRRP4;3;1;2;3;0
S4RRRP4;3;1;3;3;0
S4RRRP4;3;2;1;2;0
S4RRRP4;3;2;2;3;0
S4RRRP4;3;2;3;3;0
S4RRRP4;3;3;1;2;0
S4RRRP4;3;3;3;3;0
S4RRRP4;3;4;1;2;0
S4RRRP4;3;4;2;2;0
S4RRRP4;3;4;3;2;0
S4RRRP5;3;1;1;3;0
S4RRRP5;3;1;2;3;0
S4RRRP5;3;1;3;3;0
S4RRRP5;3;2;1;3;0
S4RRRP5;3;2;2;3;0
S4RRRP5;3;2;3;3;0
S4RRRP5;3;3;3;3;0
S4RRRP5;3;4;1;3;0
S4RRRP5;3;4;2;3;0
S4RRRP5;3;4;3;3;0
S4RRRP6;3;1;1;3;0
S4RRRP6;3;1;2;3;0
S4RRRP6;3;1;3;3;0
S4RRRP6;3;2;1;3;0
S4RRRP6;3;2;2;3;0
S4RRRP6;3;2;3;3;0
S4RRRP6;3;3;3;3;0
S4RRRP6;3;4;1;3;0
S4RRRP6;3;4;2;3;0
S4RRRP6;3;4;3;3;0
S4RRRP7;3;1;1;3;0
S4RRRP7;3;1;2;3;0
S4RRRP7;3;1;3;3;0
S4RRRP7;3;2;1;3;0
S4RRRP7;3;2;2;3;0
S4RRRP7;3;2;3;3;0
S4RRRP7;3;3;3;3;0
S4RRRP7;3;4;1;3;0
S4RRRP7;3;4;2;3;0
S4RRRP7;3;4;3;3;0
S4RRRR2;3;1;1;3;0
S4RRRR2;3;1;2;3;0
S4RRRR2;3;1;3;3;0
S4RRRR2;3;2;1;2;0
S4RRRR2;3;2;2;3;0
S4RRRR2;3;2;3;3;0
S4RRRR2;3;3;1;2;0
S4RRRR2;3;3;2;3;0
S4RRRR2;3;3;3;3;0
S4RRRR2;3;4;1;2;0
S4RRRR2;3;4;2;2;0
S4RRRR2;3;4;3;2;0
S4RRRR3;3;1;1;3;0
S4RRRR3;3;1;2;3;0
S4RRRR3;3;1;3;3;0
S4RRRR3;3;2;1;2;0
S4RRRR3;3;2;2;3;0
S4RRRR3;3;2;3;3;0
S4RRRR3;3;3;1;2;0
S4RRRR3;3;3;2;3;0
S4RRRR3;3;3;3;3;0
S4RRRR3;3;4;1;2;0
S4RRRR3;3;4;2;2;0
S4RRRR3;3;4;3;2;0
S4RRRR4;3;1;1;3;0
S4RRRR4;3;1;2;3;0
S4RRRR4;3;1;3;3;0
S4RRRR4;3;2;1;3;0
S4RRRR4;3;2;2;3;0
S4RRRR4;3;2;3;3;0
S4RRRR4;3;3;1;3;0
S4RRRR4;3;3;2;3;0
S4RRRR4;3;3;3;3;0
S4RRRR4;3;4;1;3;0
S4RRRR4;3;4;2;3;0
S4RRRR4;3;4;3;3;0
S4RRRR5;3;1;1;3;0
S4RRRR5;3;1;2;3;0
S4RRRR5;3;1;3;3;0
S4RRRR5;3;2;1;3;0
S4RRRR5;3;2;2;3;0
S4RRRR5;3;2;3;3;0
S4RRRR5;3;3;1;3;0
S4RRRR5;3;3;2;3;0
S4RRRR5;3;3;3;3;0
S4RRRR5;3;4;1;3;0
S4RRRR5;3;4;2;3;0
S4RRRR5;3;4;3;3;0
S4RRRR6;3;1;1;3;0
S4RRRR6;3;1;2;3;0
S4RRRR6;3;1;3;3;0
S4RRRR6;3;1;8;3;0
S4RRRR6;3;2;1;3;0
S4RRRR6;3;2;2;3;0
S4RRRR6;3;2;3;3;0
S4RRRR6;3;2;8;3;0
S4RRRR6;3;3;1;3;0
S4RRRR6;3;3;2;3;0
S4RRRR6;3;3;3;3;0
S4RRRR6;3;3;8;3;0
S4RRRR6;3;4;1;3;0
S4RRRR6;3;4;2;3;0
S4RRRR6;3;4;3;3;0
S4RRRR6;3;4;8;3;0
S4RRRR6;3;9;1;3;0
S4RRRR6;3;9;2;3;0
S4RRRR6;3;9;3;3;0
S4RRRR6;3;9;8;3;0
S5PPPRR1;3;1;1;1;0
S5PPPRR1;3;1;2;1;0
S5PPPRR1;3;1;3;1;0
S5PPPRR1;3;1;8;1;0
S5PPPRR1;3;2;1;1;0
S5PPPRR1;3;2;2;1;0
S5PPPRR1;3;2;3;1;0
S5PPPRR1;3;2;8;1;0
S5PPPRR1;3;3;1;1;0
S5PPPRR1;3;3;2;1;0
S5PPPRR1;3;3;3;1;0
S5PPPRR1;3;3;8;1;0
S5PPPRR1;3;4;1;1;0
S5PPPRR1;3;4;2;1;0
S5PPPRR1;3;4;3;1;0
S5PPPRR1;3;4;8;1;0
S5PPPRR1;3;9;1;1;0
S5PPPRR1;3;9;2;1;0
S5PPPRR1;3;9;3;1;0
S5PPPRR1;3;9;8;1;0
S5PPPRR2;3;1;1;1;0
S5PPPRR2;3;1;2;1;0
S5PPPRR2;3;1;3;1;0
S5PPPRR2;3;1;8;1;0
S5PPPRR2;3;2;1;1;0
S5PPPRR2;3;2;2;1;0
S5PPPRR2;3;2;3;1;0
S5PPPRR2;3;2;8;1;0
S5PPPRR2;3;3;1;1;0
S5PPPRR2;3;3;2;1;0
S5PPPRR2;3;3;3;1;0
S5PPPRR2;3;3;8;1;0
S5PPPRR2;3;4;1;1;0
S5PPPRR2;3;4;2;1;0
S5PPPRR2;3;4;3;1;0
S5PPPRR2;3;4;8;1;0
S5PPPRR2;3;9;1;1;0
S5PPPRR2;3;9;2;1;0
S5PPPRR2;3;9;3;1;0
S5PPPRR2;3;9;8;1;0
S5PPRPR1;3;1;1;1;0
S5PPRPR1;3;1;2;1;0
S5PPRPR1;3;1;3;1;0
S5PPRPR1;3;1;8;1;0
S5PPRPR1;3;2;1;1;0
S5PPRPR1;3;2;2;1;0
S5PPRPR1;3;2;3;1;0
S5PPRPR1;3;2;8;1;0
S5PPRPR1;3;3;1;1;0
S5PPRPR1;3;3;2;1;0
S5PPRPR1;3;3;3;1;0
S5PPRPR1;3;3;8;1;0
S5PPRPR1;3;4;1;1;0
S5PPRPR1;3;4;2;1;0
S5PPRPR1;3;4;3;1;0
S5PPRPR1;3;4;8;1;0
S5PPRPR1;3;9;1;1;0
S5PPRPR1;3;9;2;1;0
S5PPRPR1;3;9;3;1;0
S5PPRPR1;3;9;8;1;0
S5PPRPR2;3;1;1;1;0
S5PPRPR2;3;1;2;1;0
S5PPRPR2;3;1;3;1;0
S5PPRPR2;3;1;8;1;0
S5PPRPR2;3;2;1;1;0
S5PPRPR2;3;2;2;1;0
S5PPRPR2;3;2;3;1;0
S5PPRPR2;3;2;8;1;0
S5PPRPR2;3;3;1;1;0
S5PPRPR2;3;3;2;1;0
S5PPRPR2;3;3;3;1;0
S5PPRPR2;3;3;8;1;0
S5PPRPR2;3;4;1;1;0
S5PPRPR2;3;4;2;1;0
S5PPRPR2;3;4;3;1;0
S5PPRPR2;3;4;8;1;0
S5PPRPR2;3;9;1;1;0
S5PPRPR2;3;9;2;1;0
S5PPRPR2;3;9;3;1;0
S5PPRPR2;3;9;8;1;0
S5PPRPR3;3;1;1;1;0
S5PPRPR3;3;1;2;1;0
S5PPRPR3;3;1;3;1;0
S5PPRPR3;3;1;8;1;0
S5PPRPR3;3;2;1;1;0
S5PPRPR3;3;2;2;1;0
S5PPRPR3;3;2;3;1;0
S5PPRPR3;3;2;8;1;0
S5PPRPR3;3;3;1;1;0
S5PPRPR3;3;3;2;1;0
S5PPRPR3;3;3;3;1;0
S5PPRPR3;3;3;8;1;0
S5PPRPR3;3;4;1;1;0
S5PPRPR3;3;4;2;1;0
S5PPRPR3;3;4;3;1;0
S5PPRPR3;3;4;8;1;0
S5PPRPR3;3;9;1;1;0
S5PPRPR3;3;9;2;1;0
S5PPRPR3;3;9;3;1;0
S5PPRPR3;3;9;8;1;0
S5PPRPR4;3;1;1;1;0
S5PPRPR4;3;1;2;1;0
S5PPRPR4;3;1;3;1;0
S5PPRPR4;3;1;8;1;0
S5PPRPR4;3;2;1;1;0
S5PPRPR4;3;2;2;1;0
S5PPRPR4;3;2;3;1;0
S5PPRPR4;3;2;8;1;0
S5PPRPR4;3;3;1;1;0
S5PPRPR4;3;3;2;1;0
S5PPRPR4;3;3;3;1;0
S5PPRPR4;3;3;8;1;0
S5PPRPR4;3;4;1;1;0
S5PPRPR4;3;4;2;1;0
S5PPRPR4;3;4;3;1;0
S5PPRPR4;3;4;8;1;0
S5PPRPR4;3;9;1;1;0
S5PPRPR4;3;9;2;1;0
S5PPRPR4;3;9;3;1;0
S5PPRPR4;3;9;8;1;0
S5PPRPR5;3;1;1;1;0
S5PPRPR5;3;1;2;1;0
S5PPRPR5;3;1;3;1;0
S5PPRPR5;3;1;8;1;0
S5PPRPR5;3;2;1;1;0
S5PPRPR5;3;2;2;1;0
S5PPRPR5;3;2;3;1;0
S5PPRPR5;3;2;8;1;0
S5PPRPR5;3;3;1;1;0
S5PPRPR5;3;3;2;1;0
S5PPRPR5;3;3;3;1;0
S5PPRPR5;3;3;8;1;0
S5PPRPR5;3;4;1;1;0
