Beinkette;Anzahl_Beinketten;G_Methode;P_Methode;Status;Anzahl_Akt
S4PPRR3;4;2;3;1;0
S4PPRR3;4;3;1;1;0
S4PPRR3;4;3;2;1;0
S4PPRR3;4;3;3;1;0
S4PPRR3;4;4;1;1;0
S4PPRR3;4;4;2;1;0
S4PPRR3;4;4;3;1;0
S4PPRR4;4;1;1;1;0
S4PPRR4;4;1;2;1;0
S4PPRR4;4;1;3;1;0
S4PPRR4;4;2;1;1;0
S4PPRR4;4;2;2;1;0
S4PPRR4;4;2;3;1;0
S4PPRR4;4;3;1;1;0
S4PPRR4;4;3;2;1;0
S4PPRR4;4;3;3;1;0
S4PPRR4;4;4;1;1;0
S4PPRR4;4;4;2;1;0
S4PPRR4;4;4;3;1;0
S4PPRR5;4;1;1;1;0
S4PPRR5;4;1;2;1;0
S4PPRR5;4;1;3;1;0
S4PPRR5;4;2;1;1;0
S4PPRR5;4;2;2;1;0
S4PPRR5;4;2;3;1;0
S4PPRR5;4;3;1;1;0
S4PPRR5;4;3;2;1;0
S4PPRR5;4;3;3;1;0
S4PPRR5;4;4;1;1;0
S4PPRR5;4;4;2;1;0
S4PPRR5;4;4;3;1;0
S4PRPP1;4;1;1;1;0
S4PRPP1;4;1;2;1;0
S4PRPP1;4;1;3;1;0
S4PRPP1;4;2;1;1;0
S4PRPP1;4;2;2;1;0
S4PRPP1;4;2;3;1;0
S4PRPP1;4;3;1;1;0
S4PRPP1;4;3;2;1;0
S4PRPP1;4;3;3;1;0
S4PRPP1;4;4;1;1;0
S4PRPP1;4;4;2;1;0
S4PRPP1;4;4;3;1;0
S4PRPP2;4;1;1;1;0
S4PRPP2;4;1;2;1;0
S4PRPP2;4;1;3;1;0
S4PRPP2;4;2;1;1;0
S4PRPP2;4;2;2;1;0
S4PRPP2;4;2;3;1;0
S4PRPP2;4;3;1;1;0
S4PRPP2;4;3;2;1;0
S4PRPP2;4;3;3;1;0
S4PRPP2;4;4;1;1;0
S4PRPP2;4;4;2;1;0
S4PRPP2;4;4;3;1;0
S4PRPP3;4;1;1;1;0
S4PRPP3;4;1;2;1;0
S4PRPP3;4;1;3;1;0
S4PRPP3;4;2;1;1;0
S4PRPP3;4;2;2;1;0
S4PRPP3;4;2;3;1;0
S4PRPP3;4;3;1;1;0
S4PRPP3;4;3;2;1;0
S4PRPP3;4;3;3;1;0
S4PRPP3;4;4;1;1;0
S4PRPP3;4;4;2;1;0
S4PRPP3;4;4;3;1;0
S4PRPR1;4;1;1;1;0
S4PRPR1;4;1;2;1;0
S4PRPR1;4;1;3;1;0
S4PRPR1;4;2;1;1;0
S4PRPR1;4;2;2;1;0
S4PRPR1;4;2;3;1;0
S4PRPR1;4;3;1;1;0
S4PRPR1;4;3;2;1;0
S4PRPR1;4;3;3;1;0
S4PRPR1;4;4;1;1;0
S4PRPR1;4;4;2;1;0
S4PRPR1;4;4;3;1;0
S4PRPR2;4;1;1;1;0
S4PRPR2;4;1;2;1;0
S4PRPR2;4;1;3;1;0
S4PRPR2;4;2;1;1;0
S4PRPR2;4;2;2;1;0
S4PRPR2;4;2;3;1;0
S4PRPR2;4;3;1;1;0
S4PRPR2;4;3;2;1;0
S4PRPR2;4;3;3;1;0
S4PRPR2;4;4;1;1;0
S4PRPR2;4;4;2;1;0
S4PRPR2;4;4;3;1;0
S4PRPR3;4;1;1;1;0
S4PRPR3;4;1;2;1;0
S4PRPR3;4;1;3;1;0
S4PRPR3;4;2;1;1;0
S4PRPR3;4;2;2;1;0
S4PRPR3;4;2;3;1;0
S4PRPR3;4;3;1;1;0
S4PRPR3;4;3;2;1;0
S4PRPR3;4;3;3;1;0
S4PRPR3;4;4;1;1;0
S4PRPR3;4;4;2;1;0
S4PRPR3;4;4;3;1;0
S4PRPR4;4;1;1;1;0
S4PRPR4;4;1;2;1;0
S4PRPR4;4;1;3;1;0
S4PRPR4;4;2;1;1;0
S4PRPR4;4;2;2;1;0
S4PRPR4;4;2;3;1;0
S4PRPR4;4;3;1;1;0
S4PRPR4;4;3;2;1;0
S4PRPR4;4;3;3;1;0
S4PRPR4;4;4;1;1;0
S4PRPR4;4;4;2;1;0
S4PRPR4;4;4;3;1;0
S4PRPR5;4;1;1;1;0
S4PRPR5;4;1;2;1;0
S4PRPR5;4;1;3;1;0
S4PRPR5;4;2;1;1;0
S4PRPR5;4;2;2;1;0
S4PRPR5;4;2;3;1;0
S4PRPR5;4;3;1;1;0
S4PRPR5;4;3;2;1;0
S4PRPR5;4;3;3;1;0
S4PRPR5;4;4;1;1;0
S4PRPR5;4;4;2;1;0
S4PRPR5;4;4;3;1;0
S4PRPR6;4;1;1;1;0
S4PRPR6;4;1;2;1;0
S4PRPR6;4;1;3;1;0
S4PRPR6;4;2;1;1;0
S4PRPR6;4;2;2;1;0
S4PRPR6;4;2;3;1;0
S4PRPR6;4;3;1;1;0
S4PRPR6;4;3;2;1;0
S4PRPR6;4;3;3;1;0
S4PRPR6;4;4;1;1;0
S4PRPR6;4;4;2;1;0
S4PRPR6;4;4;3;1;0
S4PRPR7;4;1;1;1;0
S4PRPR7;4;1;2;1;0
S4PRPR7;4;1;3;1;0
S4PRPR7;4;2;1;1;0
S4PRPR7;4;2;2;1;0
S4PRPR7;4;2;3;1;0
S4PRPR7;4;3;1;1;0
S4PRPR7;4;3;2;1;0
S4PRPR7;4;3;3;1;0
S4PRPR7;4;4;1;1;0
S4PRPR7;4;4;2;1;0
S4PRPR7;4;4;3;1;0
S4PRRP1;4;1;1;1;0
S4PRRP1;4;1;2;1;0
S4PRRP1;4;1;3;1;0
S4PRRP1;4;2;1;1;0
S4PRRP1;4;2;2;1;0
S4PRRP1;4;2;3;1;0
S4PRRP1;4;3;1;1;0
S4PRRP1;4;3;2;1;0
S4PRRP1;4;3;3;1;0
S4PRRP1;4;4;1;1;0
S4PRRP1;4;4;2;1;0
S4PRRP1;4;4;3;1;0
S4PRRP2;4;1;1;1;0
S4PRRP2;4;1;2;1;0
S4PRRP2;4;1;3;1;0
S4PRRP2;4;2;1;1;0
S4PRRP2;4;2;2;1;0
S4PRRP2;4;2;3;1;0
S4PRRP2;4;3;1;1;0
S4PRRP2;4;3;2;1;0
S4PRRP2;4;3;3;1;0
S4PRRP2;4;4;1;1;0
S4PRRP2;4;4;2;1;0
S4PRRP2;4;4;3;1;0
S4PRRP3;4;1;1;1;0
S4PRRP3;4;1;2;1;0
S4PRRP3;4;1;3;1;0
S4PRRP3;4;2;1;1;0
S4PRRP3;4;2;2;1;0
S4PRRP3;4;2;3;1;0
S4PRRP3;4;3;1;1;0
S4PRRP3;4;3;2;1;0
S4PRRP3;4;3;3;1;0
S4PRRP3;4;4;1;1;0
S4PRRP3;4;4;2;1;0
S4PRRP3;4;4;3;1;0
S4PRRP4;4;1;1;1;0
S4PRRP4;4;1;2;1;0
S4PRRP4;4;1;3;1;0
S4PRRP4;4;2;1;1;0
S4PRRP4;4;2;2;1;0
S4PRRP4;4;2;3;1;0
S4PRRP4;4;3;1;1;0
S4PRRP4;4;3;2;1;0
S4PRRP4;4;3;3;1;0
S4PRRP4;4;4;1;1;0
S4PRRP4;4;4;2;1;0
S4PRRP4;4;4;3;1;0
S4PRRP5;4;1;1;1;0
S4PRRP5;4;1;2;1;0
S4PRRP5;4;1;3;1;0
S4PRRP5;4;2;1;1;0
S4PRRP5;4;2;2;1;0
S4PRRP5;4;2;3;1;0
S4PRRP5;4;3;1;1;0
S4PRRP5;4;3;2;1;0
S4PRRP5;4;3;3;1;0
S4PRRP5;4;4;1;1;0
S4PRRP5;4;4;2;1;0
S4PRRP5;4;4;3;1;0
S4PRRP6;4;1;1;1;0
S4PRRP6;4;1;2;1;0
S4PRRP6;4;1;3;1;0
S4PRRP6;4;2;1;1;0
S4PRRP6;4;2;2;1;0
S4PRRP6;4;2;3;1;0
S4PRRP6;4;3;1;1;0
S4PRRP6;4;3;2;1;0
S4PRRP6;4;3;3;1;0
S4PRRP6;4;4;1;1;0
S4PRRP6;4;4;2;1;0
S4PRRP6;4;4;3;1;0
S4PRRR1;4;1;1;0;0
S4PRRR1;4;1;2;4;0
S4PRRR1;4;1;3;4;0
S4PRRR1;4;2;1;2;0
S4PRRR1;4;2;2;4;0
S4PRRR1;4;2;3;4;0
S4PRRR1;4;3;1;2;0
S4PRRR1;4;3;2;4;0
S4PRRR1;4;3;3;4;0
S4PRRR1;4;4;1;2;0
S4PRRR1;4;4;2;2;0
S4PRRR1;4;4;3;2;0
S4PRRR3;4;1;1;4;0
S4PRRR3;4;1;2;4;0
S4PRRR3;4;1;3;4;0
S4PRRR3;4;2;1;2;0
S4PRRR3;4;2;2;4;0
S4PRRR3;4;2;3;4;0
S4PRRR3;4;3;1;2;0
S4PRRR3;4;3;2;4;0
S4PRRR3;4;3;3;4;0
S4PRRR3;4;4;1;2;0
S4PRRR3;4;4;2;2;0
S4PRRR3;4;4;3;2;0
S4PRRR4;4;1;1;4;0
S4PRRR4;4;1;2;4;0
S4PRRR4;4;1;3;4;0
S4PRRR4;4;2;1;2;0
S4PRRR4;4;2;2;4;0
S4PRRR4;4;2;3;4;0
S4PRRR4;4;3;1;2;0
S4PRRR4;4;3;2;4;0
S4PRRR4;4;3;3;4;0
S4PRRR4;4;4;1;2;0
S4PRRR4;4;4;2;2;0
S4PRRR4;4;4;3;2;0
S4PRRR5;4;1;1;4;0
S4PRRR5;4;1;2;4;0
S4PRRR5;4;1;3;4;0
S4PRRR5;4;2;1;4;0
S4PRRR5;4;2;2;4;0
S4PRRR5;4;2;3;4;0
S4PRRR5;4;3;1;4;0
S4PRRR5;4;3;2;4;0
S4PRRR5;4;3;3;4;0
S4PRRR5;4;4;1;4;0
S4PRRR5;4;4;2;4;0
S4PRRR5;4;4;3;4;0
S4PRRR6;4;1;1;4;0
S4PRRR6;4;1;2;4;0
S4PRRR6;4;1;3;4;0
S4PRRR6;4;2;1;4;0
S4PRRR6;4;2;2;4;0
S4PRRR6;4;2;3;4;0
S4PRRR6;4;3;1;4;0
S4PRRR6;4;3;2;4;0
S4PRRR6;4;3;3;4;0
S4PRRR6;4;4;1;4;0
S4PRRR6;4;4;2;4;0
S4PRRR6;4;4;3;4;0
S4PRRR7;4;1;1;4;0
S4PRRR7;4;1;2;4;0
S4PRRR7;4;1;3;4;0
S4PRRR7;4;2;1;4;0
S4PRRR7;4;2;2;4;0
S4PRRR7;4;2;3;4;0
S4PRRR7;4;3;1;4;0
S4PRRR7;4;3;2;4;0
S4PRRR7;4;3;3;4;0
S4PRRR7;4;4;1;4;0
S4PRRR7;4;4;2;4;0
S4PRRR7;4;4;3;4;0
S4RPPP1;4;1;1;1;0
S4RPPP1;4;1;2;1;0
S4RPPP1;4;1;3;1;0
S4RPPP1;4;2;1;1;0
S4RPPP1;4;2;2;1;0
S4RPPP1;4;2;3;1;0
S4RPPP1;4;3;1;1;0
S4RPPP1;4;3;2;1;0
S4RPPP1;4;3;3;1;0
S4RPPP1;4;4;1;1;0
S4RPPP1;4;4;2;1;0
S4RPPP1;4;4;3;1;0
S4RPPR1;4;1;1;1;0
S4RPPR1;4;1;2;1;0
S4RPPR1;4;1;3;1;0
S4RPPR1;4;2;1;1;0
S4RPPR1;4;2;2;1;0
S4RPPR1;4;2;3;1;0
S4RPPR1;4;3;1;1;0
S4RPPR1;4;3;2;1;0
S4RPPR1;4;3;3;1;0
S4RPPR1;4;4;1;1;0
S4RPPR1;4;4;2;1;0
S4RPPR1;4;4;3;1;0
S4RPPR2;4;1;1;1;0
S4RPPR2;4;1;2;1;0
S4RPPR2;4;1;3;1;0
S4RPPR2;4;2;1;1;0
S4RPPR2;4;2;2;1;0
S4RPPR2;4;2;3;1;0
S4RPPR2;4;3;1;1;0
S4RPPR2;4;3;2;1;0
S4RPPR2;4;3;3;1;0
S4RPPR2;4;4;1;1;0
S4RPPR2;4;4;2;1;0
S4RPPR2;4;4;3;1;0
S4RPPR3;4;1;1;1;0
S4RPPR3;4;1;2;1;0
S4RPPR3;4;1;3;1;0
S4RPPR3;4;2;1;1;0
S4RPPR3;4;2;2;1;0
S4RPPR3;4;2;3;1;0
S4RPPR3;4;3;1;1;0
S4RPPR3;4;3;2;1;0
S4RPPR3;4;3;3;1;0
S4RPPR3;4;4;1;1;0
S4RPPR3;4;4;2;1;0
S4RPPR3;4;4;3;1;0
S4RPPR4;4;1;1;1;0
S4RPPR4;4;1;2;1;0
S4RPPR4;4;1;3;1;0
S4RPPR4;4;2;1;1;0
S4RPPR4;4;2;2;1;0
S4RPPR4;4;2;3;1;0
S4RPPR4;4;3;1;1;0
S4RPPR4;4;3;2;1;0
S4RPPR4;4;3;3;1;0
S4RPPR4;4;4;1;1;0
S4RPPR4;4;4;2;1;0
S4RPPR4;4;4;3;1;0
S4RPPR5;4;1;1;1;0
S4RPPR5;4;1;2;1;0
S4RPPR5;4;1;3;1;0
S4RPPR5;4;2;1;1;0
S4RPPR5;4;2;2;1;0
S4RPPR5;4;2;3;1;0
S4RPPR5;4;3;1;1;0
S4RPPR5;4;3;2;1;0
S4RPPR5;4;3;3;1;0
S4RPPR5;4;4;1;1;0
S4RPPR5;4;4;2;1;0
S4RPPR5;4;4;3;1;0
S4RPPR6;4;1;1;1;0
S4RPPR6;4;1;2;1;0
S4RPPR6;4;1;3;1;0
S4RPPR6;4;2;1;1;0
S4RPPR6;4;2;2;1;0
S4RPPR6;4;2;3;1;0
S4RPPR6;4;3;1;1;0
S4RPPR6;4;3;2;1;0
S4RPPR6;4;3;3;1;0
S4RPPR6;4;4;1;1;0
S4RPPR6;4;4;2;1;0
S4RPPR6;4;4;3;1;0
S4RPRP1;4;1;1;1;0
S4RPRP1;4;1;2;1;0
S4RPRP1;4;1;3;1;0
S4RPRP1;4;2;1;1;0
S4RPRP1;4;2;2;1;0
S4RPRP1;4;2;3;1;0
S4RPRP1;4;3;1;1;0
S4RPRP1;4;3;2;1;0
S4RPRP1;4;3;3;1;0
S4RPRP1;4;4;1;1;0
S4RPRP1;4;4;2;1;0
S4RPRP1;4;4;3;1;0
S4RPRP2;4;1;1;1;0
S4RPRP2;4;1;2;1;0
S4RPRP2;4;1;3;1;0
S4RPRP2;4;2;1;1;0
S4RPRP2;4;2;2;1;0
S4RPRP2;4;2;3;1;0
S4RPRP2;4;3;1;1;0
S4RPRP2;4;3;2;1;0
S4RPRP2;4;3;3;1;0
S4RPRP2;4;4;1;1;0
S4RPRP2;4;4;2;1;0
S4RPRP2;4;4;3;1;0
S4RPRP3;4;1;1;1;0
S4RPRP3;4;1;2;1;0
S4RPRP3;4;1;3;1;0
S4RPRP3;4;2;1;1;0
S4RPRP3;4;2;2;1;0
S4RPRP3;4;2;3;1;0
S4RPRP3;4;3;1;1;0
S4RPRP3;4;3;2;1;0
S4RPRP3;4;3;3;1;0
S4RPRP3;4;4;1;1;0
S4RPRP3;4;4;2;1;0
S4RPRP3;4;4;3;1;0
S4RPRP4;4;1;1;1;0
S4RPRP4;4;1;2;1;0
S4RPRP4;4;1;3;1;0
S4RPRP4;4;2;1;1;0
S4RPRP4;4;2;2;1;0
S4RPRP4;4;2;3;1;0
S4RPRP4;4;3;1;1;0
S4RPRP4;4;3;2;1;0
S4RPRP4;4;3;3;1;0
S4RPRP4;4;4;1;1;0
S4RPRP4;4;4;2;1;0
S4RPRP4;4;4;3;1;0
S4RPRP5;4;1;1;1;0
S4RPRP5;4;1;2;1;0
S4RPRP5;4;1;3;1;0
S4RPRP5;4;2;1;1;0
S4RPRP5;4;2;2;1;0
S4RPRP5;4;2;3;1;0
S4RPRP5;4;3;1;1;0
S4RPRP5;4;3;2;1;0
S4RPRP5;4;3;3;1;0
S4RPRP5;4;4;1;1;0
S4RPRP5;4;4;2;1;0
S4RPRP5;4;4;3;1;0
S4RPRP6;4;1;1;1;0
S4RPRP6;4;1;2;1;0
S4RPRP6;4;1;3;1;0
S4RPRP6;4;2;1;1;0
S4RPRP6;4;2;2;1;0
S4RPRP6;4;2;3;1;0
S4RPRP6;4;3;1;1;0
S4RPRP6;4;3;2;1;0
S4RPRP6;4;3;3;1;0
S4RPRP6;4;4;1;1;0
S4RPRP6;4;4;2;1;0
S4RPRP6;4;4;3;1;0
S4RPRP7;4;1;1;1;0
S4RPRP7;4;1;2;1;0
S4RPRP7;4;1;3;1;0
S4RPRP7;4;2;1;1;0
S4RPRP7;4;2;2;1;0
S4RPRP7;4;2;3;1;0
S4RPRP7;4;3;1;1;0
S4RPRP7;4;3;2;1;0
S4RPRP7;4;3;3;1;0
S4RPRP7;4;4;1;1;0
S4RPRP7;4;4;2;1;0
S4RPRP7;4;4;3;1;0
S4RPRR1;4;1;1;0;0
S4RPRR1;4;1;2;4;0
S4RPRR1;4;1;3;4;0
S4RPRR1;4;2;1;2;0
S4RPRR1;4;2;2;4;0
S4RPRR1;4;2;3;4;0
S4RPRR1;4;3;1;2;0
S4RPRR1;4;3;2;4;0
S4RPRR1;4;3;3;4;0
S4RPRR1;4;4;1;2;0
S4RPRR1;4;4;2;2;0
S4RPRR1;4;4;3;2;0
S4RPRR2;4;1;1;4;0
S4RPRR2;4;1;2;4;0
S4RPRR2;4;1;3;4;0
S4RPRR2;4;2;1;2;0
S4RPRR2;4;2;2;4;0
S4RPRR2;4;2;3;4;0
S4RPRR2;4;3;1;2;0
S4RPRR2;4;3;2;4;0
S4RPRR2;4;3;3;4;0
S4RPRR2;4;4;1;2;0
S4RPRR2;4;4;2;2;0
S4RPRR2;4;4;3;2;0
S4RPRR3;4;1;1;4;0
S4RPRR3;4;1;2;4;0
S4RPRR3;4;1;3;4;0
S4RPRR3;4;2;1;2;0
S4RPRR3;4;2;2;4;0
S4RPRR3;4;2;3;4;0
S4RPRR3;4;3;1;2;0
S4RPRR3;4;3;2;4;0
S4RPRR3;4;3;3;4;0
S4RPRR3;4;4;1;2;0
S4RPRR3;4;4;2;2;0
S4RPRR3;4;4;3;2;0
S4RPRR4;4;1;1;4;0
S4RPRR4;4;1;2;4;0
S4RPRR4;4;1;3;4;0
S4RPRR4;4;2;1;4;0
S4RPRR4;4;2;2;4;0
S4RPRR4;4;2;3;4;0
S4RPRR4;4;3;1;4;0
S4RPRR4;4;3;2;4;0
S4RPRR4;4;3;3;4;0
S4RPRR4;4;4;1;4;0
S4RPRR4;4;4;2;4;0
S4RPRR4;4;4;3;4;0
S4RPRR6;4;1;1;4;0
S4RPRR6;4;1;2;4;0
S4RPRR6;4;1;3;4;0
S4RPRR6;4;2;1;2;0
S4RPRR6;4;2;2;4;0
S4RPRR6;4;2;3;4;0
S4RPRR6;4;3;1;2;0
S4RPRR6;4;3;2;4;0
S4RPRR6;4;3;3;4;0
S4RPRR6;4;4;1;2;0
S4RPRR6;4;4;2;2;0
S4RPRR6;4;4;3;2;0
S4RPRR7;4;1;1;4;0
S4RPRR7;4;1;2;4;0
S4RPRR7;4;1;3;4;0
S4RPRR7;4;2;1;4;0
S4RPRR7;4;2;2;4;0
S4RPRR7;4;2;3;4;0
S4RPRR7;4;3;1;4;0
S4RPRR7;4;3;2;4;0
S4RPRR7;4;3;3;4;0
S4RPRR7;4;4;1;4;0
S4RPRR7;4;4;2;4;0
S4RPRR7;4;4;3;4;0
S4RPRR8;4;1;1;4;0
S4RPRR8;4;1;2;4;0
S4RPRR8;4;1;3;4;0
S4RPRR8;4;2;1;2;0
S4RPRR8;4;2;2;4;0
S4RPRR8;4;2;3;4;0
S4RPRR8;4;3;1;2;0
S4RPRR8;4;3;2;4;0
S4RPRR8;4;3;3;4;0
S4RPRR8;4;4;1;2;0
S4RPRR8;4;4;2;2;0
S4RPRR8;4;4;3;2;0
S4RPRR9;4;1;1;4;0
S4RPRR9;4;1;2;4;0
S4RPRR9;4;1;3;4;0
S4RPRR9;4;2;1;4;0
S4RPRR9;4;2;2;4;0
S4RPRR9;4;2;3;4;0
S4RPRR9;4;3;1;4;0
S4RPRR9;4;3;2;4;0
S4RPRR9;4;3;3;4;0
S4RPRR9;4;4;1;4;0
S4RPRR9;4;4;2;4;0
S4RPRR9;4;4;3;4;0
S4RRPP1;4;1;1;1;0
S4RRPP1;4;1;2;1;0
S4RRPP1;4;1;3;1;0
S4RRPP1;4;2;1;1;0
S4RRPP1;4;2;2;1;0
S4RRPP1;4;2;3;1;0
S4RRPP1;4;3;1;1;0
S4RRPP1;4;3;2;1;0
S4RRPP1;4;3;3;1;0
S4RRPP1;4;4;1;1;0
S4RRPP1;4;4;2;1;0
S4RRPP1;4;4;3;1;0
S4RRPP2;4;1;1;1;0
S4RRPP2;4;1;2;1;0
S4RRPP2;4;1;3;1;0
S4RRPP2;4;2;1;1;0
S4RRPP2;4;2;2;1;0
S4RRPP2;4;2;3;1;0
S4RRPP2;4;3;1;1;0
S4RRPP2;4;3;2;1;0
S4RRPP2;4;3;3;1;0
S4RRPP2;4;4;1;1;0
S4RRPP2;4;4;2;1;0
S4RRPP2;4;4;3;1;0
S4RRPP3;4;1;1;1;0
S4RRPP3;4;1;2;1;0
S4RRPP3;4;1;3;1;0
S4RRPP3;4;2;1;1;0
S4RRPP3;4;2;2;1;0
S4RRPP3;4;2;3;1;0
S4RRPP3;4;3;1;1;0
S4RRPP3;4;3;2;1;0
S4RRPP3;4;3;3;1;0
S4RRPP3;4;4;1;1;0
S4RRPP3;4;4;2;1;0
S4RRPP3;4;4;3;1;0
S4RRPP4;4;1;1;1;0
S4RRPP4;4;1;2;1;0
S4RRPP4;4;1;3;1;0
S4RRPP4;4;2;1;1;0
S4RRPP4;4;2;2;1;0
S4RRPP4;4;2;3;1;0
S4RRPP4;4;3;1;1;0
S4RRPP4;4;3;2;1;0
S4RRPP4;4;3;3;1;0
S4RRPP4;4;4;1;1;0
S4RRPP4;4;4;2;1;0
S4RRPP4;4;4;3;1;0
S4RRPP5;4;1;1;1;0
S4RRPP5;4;1;2;1;0
S4RRPP5;4;1;3;1;0
S4RRPP5;4;2;1;1;0
S4RRPP5;4;2;2;1;0
S4RRPP5;4;2;3;1;0
S4RRPP5;4;3;1;1;0
S4RRPP5;4;3;2;1;0
S4RRPP5;4;3;3;1;0
S4RRPP5;4;4;1;1;0
S4RRPP5;4;4;2;1;0
S4RRPP5;4;4;3;1;0
S4RRPR1;4;1;1;0;0
S4RRPR1;4;1;2;4;0
S4RRPR1;4;1;3;4;0
S4RRPR1;4;2;1;2;0
S4RRPR1;4;2;2;4;0
S4RRPR1;4;2;3;4;0
S4RRPR1;4;3;1;2;0
S4RRPR1;4;3;2;4;0
S4RRPR1;4;3;3;4;0
S4RRPR1;4;4;1;2;0
S4RRPR1;4;4;2;2;0
S4RRPR1;4;4;3;2;0
S4RRPR10;4;1;1;4;0
S4RRPR10;4;1;2;4;0
S4RRPR10;4;1;3;4;0
S4RRPR10;4;2;1;4;0
S4RRPR10;4;2;2;4;0
S4RRPR10;4;2;3;4;0
S4RRPR10;4;3;1;4;0
S4RRPR10;4;3;2;4;0
S4RRPR10;4;3;3;4;0
S4RRPR10;4;4;1;4;0
S4RRPR10;4;4;2;4;0
S4RRPR10;4;4;3;4;0
S4RRPR3;4;1;1;4;0
S4RRPR3;4;1;2;4;0
S4RRPR3;4;1;3;4;0
S4RRPR3;4;2;1;2;0
S4RRPR3;4;2;2;4;0
S4RRPR3;4;2;3;4;0
S4RRPR3;4;3;1;2;0
S4RRPR3;4;3;2;4;0
S4RRPR3;4;3;3;4;0
S4RRPR3;4;4;1;2;0
S4RRPR3;4;4;2;2;0
S4RRPR3;4;4;3;2;0
S4RRPR6;4;1;1;4;0
S4RRPR6;4;1;2;4;0
S4RRPR6;4;1;3;4;0
S4RRPR6;4;2;1;2;0
S4RRPR6;4;2;2;4;0
S4RRPR6;4;2;3;4;0
S4RRPR6;4;3;1;2;0
S4RRPR6;4;3;2;4;0
S4RRPR6;4;3;3;4;0
S4RRPR6;4;4;1;2;0
S4RRPR6;4;4;2;2;0
S4RRPR6;4;4;3;2;0
S4RRPR7;4;1;1;4;0
S4RRPR7;4;1;2;4;0
S4RRPR7;4;1;3;4;0
S4RRPR7;4;2;1;4;0
S4RRPR7;4;2;2;4;0
