Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P3RRRRP8V3G1P1A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;
P3RRRRP8V3G2P2A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
P3RRRRP8V3G3P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;
