Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich Winkel1
P3RRPRR5G1P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G1P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G2P2A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G2P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G3P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G3P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;090
P3RRPRR5G4P1A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
P3RRPRR5G4P3A1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;*
