Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG
P3PRRRR2G1P1A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
P3PRRRR2G1P2A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
P3PRRRR2G1P3A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
P3PRRRR2G2P1A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
P3PRRRR2G2P2A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
P3PRRRR2G2P3A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
P3PRRRR2G3P1A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
P3PRRRR2G3P2A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
P3PRRRR2G4P2A1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
