Name;Aktuierung Bein 1;;;;;Aktuierung Bein 2;;;;;Aktuierung Bein 3;;;;;Rangverlust Plattform-FG;Wertebereich freie Winkel
P3RRRRP10V5G2P2A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;p
P3RRRRP10V5G3P3A1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;p
